                    *********************************************************************************
                    *  Z= 30 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for ZN 65  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   6.00  0.978  7.31E+02 7.78E+02 6.80E+03 9.34E+01 1.18E+02 1.24E+02 1.05E+02 1.04E+02 8.94E+01 6.14E+01 3.10E+01 2.04E+01 1.19E+01 8.02E+00 6.27E+00 4.40E+00 7.00E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.018  1.28E+03 1.40E+03 1.27E+04 1.68E+02 1.99E+02 1.95E+02 1.91E+02 1.86E+02 1.66E+02 1.19E+02 6.26E+01 5.06E+01 2.25E+01 1.70E+01 1.15E+01 9.58E+00 3.77E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.056  2.28E+03 2.59E+03 2.36E+04 3.12E+02 3.68E+02 3.78E+02 3.64E+02 3.27E+02 2.88E+02 2.17E+02 1.26E+02 8.92E+01 4.01E+01 2.73E+01 2.83E+01 1.49E+01 8.21E+00 4.68E+00 1.34E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.093  4.13E+03 4.84E+03 4.39E+04 5.61E+02 7.57E+02 7.07E+02 6.67E+02 5.90E+02 5.06E+02 3.86E+02 2.58E+02 1.57E+02 8.76E+01 5.27E+01 4.59E+01 3.46E+01 1.69E+01 1.02E+01 3.80E+00 6.14E-01 0.00E+00 0.00E+00 1.28E-02 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.129  7.54E+03 8.77E+03 8.02E+04 9.90E+02 1.38E+03 1.31E+03 1.19E+03 1.06E+03 8.96E+02 6.93E+02 4.71E+02 2.94E+02 1.67E+02 1.17E+02 8.30E+01 5.47E+01 3.60E+01 2.20E+01 6.45E+00 3.54E+00 1.53E+00 1.28E+00 1.24E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.164  1.36E+04 1.56E+04 1.45E+05 1.71E+03 2.32E+03 2.41E+03 2.09E+03 1.88E+03 1.60E+03 1.22E+03 8.62E+02 5.57E+02 3.28E+02 2.38E+02 1.48E+02 1.06E+02 6.71E+01 3.82E+01 1.68E+01 1.01E+01 3.59E+00 3.35E+00 2.47E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.198  2.45E+04 2.77E+04 2.61E+05 2.89E+03 4.11E+03 4.28E+03 3.72E+03 3.25E+03 2.84E+03 2.20E+03 1.55E+03 1.05E+03 6.33E+02 4.48E+02 3.00E+02 1.75E+02 1.32E+02 8.13E+01 3.28E+01 1.81E+01 9.11E+00 6.42E+00 2.68E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.231  4.38E+04 4.96E+04 4.72E+05 5.17E+03 7.39E+03 7.54E+03 6.67E+03 5.65E+03 4.87E+03 3.92E+03 2.84E+03 1.90E+03 1.28E+03 8.26E+02 5.54E+02 4.20E+02 2.44E+02 1.47E+02 7.71E+01 4.12E+01 1.17E+01 6.50E+00 7.57E+00 3.68E+00 7.92E-02 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.263  7.84E+04 8.87E+04 8.54E+05 9.20E+03 1.33E+04 1.35E+04 1.18E+04 9.95E+03 8.50E+03 6.88E+03 5.12E+03 3.57E+03 2.39E+03 1.66E+03 1.04E+03 7.96E+02 5.09E+02 2.98E+02 1.46E+02 7.99E+01 3.52E+01 2.66E+01 1.38E+01 8.36E+00 3.76E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.324  2.62E+05 2.79E+05 2.74E+06 2.89E+04 4.14E+04 4.23E+04 3.61E+04 3.02E+04 2.56E+04 2.08E+04 1.61E+04 1.19E+04 8.29E+03 5.84E+03 4.00E+03 2.82E+03 1.85E+03 1.20E+03 6.45E+02 3.73E+02 1.79E+02 1.02E+02 5.73E+01 3.79E+01 1.78E+01 9.51E+00 2.53E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.383  8.24E+05 8.46E+05 8.50E+06 8.58E+04 1.25E+05 1.27E+05 1.08E+05 8.90E+04 7.58E+04 6.20E+04 4.94E+04 3.71E+04 2.72E+04 1.95E+04 1.38E+04 9.85E+03 6.50E+03 4.24E+03 2.63E+03 1.51E+03 7.87E+02 4.70E+02 2.37E+02 1.51E+02 8.15E+01 3.74E+01 1.37E+01 1.09E+01 2.72E+00 3.16E+00 1.85E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.440  2.51E+06 2.52E+06 2.58E+07 2.54E+05 3.67E+05 3.74E+05 3.16E+05 2.58E+05 2.20E+05 1.82E+05 1.47E+05 1.14E+05 8.57E+04 6.28E+04 4.55E+04 3.24E+04 2.22E+04 1.51E+04 9.37E+03 5.67E+03 3.29E+03 1.85E+03 1.03E+03 6.45E+02 3.22E+02 1.73E+02 8.60E+01 4.55E+01 1.37E+01 6.91E+00 4.84E+00 3.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.494  7.45E+06 7.38E+06 7.72E+07 7.33E+05 1.06E+06 1.08E+06 9.11E+05 7.42E+05 6.31E+05 5.24E+05 4.31E+05 3.40E+05 2.63E+05 1.97E+05 1.46E+05 1.05E+05 7.39E+04 5.07E+04 3.30E+04 2.09E+04 1.25E+04 7.47E+03 4.31E+03 2.62E+03 1.44E+03 7.74E+02 3.87E+02 2.17E+02 5.83E+01 4.26E+01 3.17E+01 1.78E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.546  1.69E+07 1.15E+07 1.21E+08 1.12E+06 1.65E+06 1.68E+06 1.41E+06 1.15E+06 9.77E+05 8.07E+05 6.73E+05 5.34E+05 4.17E+05 3.15E+05 2.35E+05 1.71E+05 1.21E+05 8.38E+04 5.49E+04 3.59E+04 2.16E+04 1.32E+04 7.99E+03 4.55E+03 2.57E+03 1.59E+03 7.41E+02 3.74E+02 1.80E+02 8.63E+01 4.78E+01 4.30E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.597  3.16E+07 1.79E+07 1.91E+08 1.72E+06 2.57E+06 2.62E+06 2.19E+06 1.78E+06 1.51E+06 1.24E+06 1.05E+06 8.39E+05 6.59E+05 5.02E+05 3.80E+05 2.77E+05 1.99E+05 1.38E+05 9.14E+04 6.18E+04 3.72E+04 2.35E+04 1.48E+04 7.89E+03 4.60E+03 2.41E+03 1.10E+03 5.32E+02 3.03E+02 1.30E+02 6.40E+01 6.81E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.646  5.46E+07 2.80E+07 3.01E+08 2.64E+06 4.00E+06 4.07E+06 3.39E+06 2.76E+06 2.34E+06 1.91E+06 1.64E+06 1.32E+06 1.04E+06 8.00E+05 6.15E+05 4.50E+05 3.27E+05 2.28E+05 1.52E+05 1.06E+05 6.43E+04 4.16E+04 2.75E+04 1.37E+04 8.22E+03 3.64E+03 1.45E+03 6.90E+02 4.25E+02 1.74E+02 8.01E+01 9.33E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.694  9.03E+07 4.36E+07 4.74E+08 4.05E+06 6.21E+06 6.33E+06 5.26E+06 4.28E+06 3.63E+06 2.95E+06 2.56E+06 2.07E+06 1.65E+06 1.28E+06 9.94E+05 7.30E+05 5.38E+05 3.77E+05 2.53E+05 1.83E+05 1.11E+05 7.37E+04 5.11E+04 2.37E+04 1.47E+04 5.51E+03 1.92E+03 8.48E+02 5.47E+02 2.17E+02 9.63E+01 1.18E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.740  1.46E+08 6.81E+07 7.48E+08 6.22E+06 9.67E+06 9.84E+06 8.15E+06 6.62E+06 5.62E+06 4.54E+06 3.99E+06 3.25E+06 2.62E+06 2.03E+06 1.61E+06 1.19E+06 8.83E+05 6.22E+05 4.21E+05 3.14E+05 1.92E+05 1.31E+05 9.47E+04 4.11E+04 2.63E+04 8.34E+03 2.54E+03 1.01E+03 6.69E+02 2.61E+02 1.12E+02 1.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.786  2.33E+08 1.06E+08 1.18E+09 9.54E+06 1.50E+07 1.53E+07 1.26E+07 1.03E+07 8.71E+06 6.99E+06 6.23E+06 5.10E+06 4.14E+06 3.24E+06 2.60E+06 1.92E+06 1.45E+06 1.03E+06 7.01E+05 5.41E+05 3.31E+05 2.32E+05 1.76E+05 7.12E+04 4.70E+04 1.26E+04 3.36E+03 1.16E+03 7.91E+02 3.05E+02 1.29E+02 1.69E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.894  7.72E+08 3.24E+08 3.71E+09 2.78E+07 4.53E+07 4.62E+07 3.78E+07 3.07E+07 2.60E+07 2.06E+07 1.90E+07 1.58E+07 1.31E+07 1.04E+07 8.63E+06 6.47E+06 5.02E+06 3.60E+06 2.51E+06 2.10E+06 1.30E+06 9.70E+05 8.25E+05 2.82E+05 2.01E+05 3.55E+04 6.76E+03 1.67E+03 1.10E+03 4.14E+02 1.69E+02 2.32E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.996  2.42E+09 9.93E+08 1.18E+10 8.09E+07 1.37E+08 1.39E+08 1.13E+08 9.16E+07 7.76E+07 6.06E+07 5.77E+07 4.88E+07 4.12E+07 3.34E+07 2.87E+07 2.17E+07 1.74E+07 1.26E+07 8.95E+06 8.14E+06 5.09E+06 4.06E+06 3.87E+06 1.11E+06 8.58E+05 1.00E+05 1.36E+04 2.41E+03 1.40E+03 5.23E+02 2.09E+02 2.95E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.187  2.85E+10 9.42E+09 1.21E+11 6.87E+08 1.24E+09 1.27E+09 1.01E+09 8.17E+08 6.91E+08 5.25E+08 5.34E+08 4.66E+08 4.09E+08 3.43E+08 3.16E+08 2.45E+08 2.08E+08 1.54E+08 1.14E+08 1.22E+08 7.83E+07 7.10E+07 8.51E+07 1.74E+07 1.57E+07 7.94E+05 5.53E+04 5.00E+03 2.29E+03 7.41E+02 2.90E+02 4.20E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.525  4.69E+12 9.23E+11 1.51E+13 4.95E+10 1.03E+11 1.05E+11 8.07E+10 6.51E+10 5.49E+10 3.94E+10 4.58E+10 4.25E+10 4.04E+10 3.64E+10 3.86E+10 3.12E+10 2.97E+10 2.32E+10 1.86E+10 2.77E+10 1.85E+10 2.18E+10 4.12E+10 4.27E+09 5.22E+09 5.00E+07 9.09E+05 2.15E+04 6.12E+03 1.18E+03 4.52E+02 6.72E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.823  2.70E+14 5.21E+13 5.21E+14 3.56E+12 8.53E+12 8.66E+12 6.45E+12 5.19E+12 4.36E+12 2.96E+12 3.93E+12 3.88E+12 3.99E+12 7.24E+10 7.68E+10 6.22E+10 5.92E+10 4.63E+10 3.72E+10 5.53E+10 3.69E+10 4.35E+10 8.24E+10 8.53E+09 1.04E+10 3.15E+09 1.50E+07 9.22E+04 1.64E+04 1.61E+03 6.13E+02 9.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.093  2.18E+16 4.26E+15 4.29E+16 2.57E+14 7.06E+14 7.17E+14 5.15E+14 4.13E+14 3.46E+14 2.22E+14 3.37E+14 3.55E+14 3.95E+14 1.44E+11 1.53E+11 1.24E+11 1.18E+11 9.22E+10 7.41E+10 1.10E+11 7.37E+10 8.68E+10 1.65E+11 1.70E+10 2.08E+10 1.98E+11 2.46E+08 3.96E+05 4.37E+04 2.21E+03 7.75E+02 1.18E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.341  1.82E+18 3.55E+17 3.67E+18 1.85E+16 5.85E+16 5.93E+16 4.12E+16 3.29E+16 2.75E+16 1.67E+16 2.89E+16 3.24E+16 3.90E+16 2.87E+11 3.05E+11 2.47E+11 2.35E+11 1.84E+11 1.48E+11 2.20E+11 1.47E+11 1.73E+11 3.29E+11 3.40E+10 4.16E+10 1.25E+13 4.05E+09 1.70E+06 1.17E+05 3.03E+03 9.37E+02 1.43E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.571  1.52E+20 2.97E+19 3.18E+20 1.33E+18 4.84E+18 4.90E+18 3.29E+18 2.62E+18 2.18E+18 1.25E+18 2.48E+18 2.95E+18 3.85E+18 5.71E+11 6.07E+11 4.92E+11 4.68E+11 3.66E+11 2.95E+11 4.40E+11 2.94E+11 3.46E+11 6.57E+11 6.78E+10 8.31E+10 7.85E+14 6.67E+10 7.30E+06 3.12E+05 4.16E+03 1.10E+03 1.73E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.788  1.28E+22 2.50E+21 2.77E+22 9.58E+19 4.01E+20 4.06E+20 2.63E+20 2.09E+20 1.73E+20 9.39E+19 2.13E+20 2.70E+20 3.81E+20 1.14E+12 1.21E+12 9.80E+11 9.33E+11 7.30E+11 5.87E+11 8.78E+11 5.86E+11 6.91E+11 1.31E+12 1.35E+11 1.66E+11 4.94E+16 1.10E+12 3.14E+07 8.33E+05 5.70E+03 1.26E+03 2.10E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  3.993  1.09E+24 2.13E+23 2.43E+24 6.90E+21 3.32E+22 3.36E+22 2.10E+22 1.66E+22 1.37E+22 7.05E+21 1.82E+22 2.46E+22 3.76E+22 2.26E+12 2.41E+12 1.95E+12 1.86E+12 1.46E+12 1.17E+12 1.75E+12 1.17E+12 1.38E+12 2.62E+12 2.70E+11 3.31E+11 3.11E+18 1.81E+13 1.35E+08 2.23E+06 7.81E+03 1.45E+03 2.55E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.188  9.30E+25 1.82E+25 2.16E+26 4.97E+23 2.75E+24 2.78E+24 1.68E+24 1.32E+24 1.09E+24 5.29E+23 1.56E+24 2.25E+24 3.72E+24 4.50E+12 4.80E+12 3.89E+12 3.71E+12 2.90E+12 2.34E+12 3.50E+12 2.33E+12 2.76E+12 5.24E+12 5.39E+11 6.62E+11 1.96E+20 2.97E+14 5.79E+08 5.95E+06 1.07E+04 1.66E+03 3.10E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.374  8.01E+27 1.57E+27 1.93E+28 3.58E+25 2.28E+26 2.30E+26 1.34E+26 1.05E+26 8.66E+25 3.97E+25 1.34E+26 2.05E+26 3.67E+26 8.97E+12 9.56E+12 7.75E+12 7.39E+12 5.78E+12 4.66E+12 6.97E+12 4.66E+12 5.50E+12 1.05E+13 1.08E+12 1.32E+12 1.23E+22 4.89E+15 2.49E+09 1.59E+07 1.47E+04 1.90E+03 3.76E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.552  6.95E+29 1.36E+29 1.74E+30 2.58E+27 1.88E+28 1.90E+28 1.07E+28 8.40E+27 6.87E+27 2.98E+27 1.15E+28 1.87E+28 3.63E+28 1.78E+13 1.90E+13 1.54E+13 1.47E+13 1.15E+13 9.28E+12 1.39E+13 9.30E+12 1.10E+13 2.09E+13 2.15E+12 2.64E+12 7.76E+23 8.05E+16 1.07E+10 4.24E+07 2.01E+04 2.18E+03 4.57E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.724  6.08E+31 1.19E+31 1.58E+32 1.86E+29 1.56E+30 1.57E+30 8.58E+29 6.69E+29 5.45E+29 2.24E+29 9.86E+29 1.71E+30 3.58E+30 3.55E+13 3.79E+13 3.08E+13 2.93E+13 2.30E+13 1.85E+13 2.78E+13 1.86E+13 2.19E+13 4.18E+13 4.29E+12 5.27E+12 4.88E+25 1.32E+18 4.58E+10 1.13E+08 2.76E+04 2.50E+03 5.55E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.890  5.37E+33 1.05E+33 1.44E+34 1.34E+31 1.29E+32 1.30E+32 6.86E+31 5.33E+31 4.33E+31 1.68E+31 8.45E+31 1.56E+32 3.54E+32 7.07E+13 7.55E+13 6.13E+13 5.85E+13 4.58E+13 3.69E+13 5.54E+13 3.70E+13 4.38E+13 8.35E+13 8.56E+12 1.05E+13 3.07E+27 2.18E+19 1.97E+11 3.03E+08 3.78E+04 2.87E+03 6.74E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.050  4.77E+35 9.33E+34 1.33E+36 9.63E+32 1.07E+34 1.07E+34 5.48E+33 4.25E+33 3.44E+33 1.26E+33 7.25E+33 1.43E+34 3.50E+34 1.41E+14 1.50E+14 1.22E+14 1.17E+14 9.13E+13 7.36E+13 1.11E+14 7.39E+13 8.75E+13 1.67E+14 1.71E+13 2.10E+13 1.94E+29 3.59E+20 8.46E+11 8.09E+08 5.18E+04 3.29E+03 8.18E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
